plume_id,ok,reason,event_datetime,lat,lon,s2_path,s2_minus7_id,s2_minus7_product_name,s2_minus7_datetime,raw_dir_exists,crop_ok,crop_reason,bug,s2_t0_std_512,s2_minus7_std_512,s2_minus90_std_512,s2_minus360_std_512
av320250803t174418-H,1,,2025-08-03T17:44:18+00:00,40.01109619095783,-80.32945218883701,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t174418-H/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t174418-C,1,,2025-08-03T17:44:18+00:00,39.88591922208613,-80.5386746143243,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t174418-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t174418-A,1,,2025-08-03T17:44:18+00:00,40.05709788441513,-80.36527726352074,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t174418-A/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t174418-G,1,,2025-08-03T17:44:18+00:00,39.82120380684003,-80.60651516556989,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t174418-G/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-A,1,,2025-08-03T18:06:03+00:00,40.06089668662733,-80.41587945116444,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-A/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t174418-B,1,,2025-08-03T17:44:18+00:00,40.03474142858886,-80.32693159732848,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t174418-B/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-C,1,,2025-08-03T18:06:03+00:00,39.885944589063854,-80.5388811167896,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-B,1,,2025-08-03T18:06:03+00:00,40.057155471067006,-80.3653920079532,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-B/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-F,1,,2025-08-03T17:25:05+00:00,39.85926967781401,-80.40002011855383,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-F/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-D,1,,2025-08-03T18:06:03+00:00,39.91299738881625,-80.52496294984084,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-D/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-F,1,,2025-08-03T18:06:03+00:00,39.821212374621695,-80.60652277453428,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-F/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-E,1,,2025-08-03T18:06:03+00:00,39.91282847385384,-80.57512636812532,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-E/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-J,1,,2025-08-03T18:06:03+00:00,39.97921174418417,-80.45522379947977,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-J/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-A,1,,2025-08-03T18:25:20+00:00,39.77549223209383,-80.77676149400382,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-A/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-B,1,,2025-08-03T18:25:20+00:00,39.90292181690131,-80.63967850245362,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-B/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-A,1,,2025-08-03T18:46:42+00:00,39.76093957346038,-80.86248994209271,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-A/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-E,1,,2025-08-03T18:25:20+00:00,39.97012214356366,-80.55161806902515,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-E/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-C,1,,2025-08-03T18:25:20+00:00,39.89692012302726,-80.63304678219527,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-B,1,,2025-08-03T18:46:42+00:00,39.76119292171282,-80.86089621356389,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-B/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t180603-G,1,,2025-08-03T18:06:03+00:00,39.803374024159865,-80.66274028441143,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t180603-G/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-D,1,,2025-08-03T18:46:42+00:00,40.11192580866296,-80.54245081923,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-D/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-I,1,,2025-08-03T18:25:20+00:00,39.7128300237496,-80.85536428732247,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-I/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-C,1,,2025-08-03T18:46:42+00:00,40.010949511085016,-80.61470783925184,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-E,1,,2025-08-03T18:46:42+00:00,40.097059059108346,-80.50278069629759,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-E/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t184642-G,1,,2025-08-03T18:46:42+00:00,39.85186006117959,-80.80209970651296,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-G/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t190544-A,1,,2025-08-03T19:05:44+00:00,40.11189895787945,-80.54251340167319,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t190544-A/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t182520-D,1,,2025-08-03T18:25:20+00:00,40.00322519480298,-80.58078910793282,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t182520-D/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-D,1,,2022-08-15T10:58:33+00:00,39.36064210232351,53.76542327358106,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-D/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-C,1,,2022-08-15T10:58:33+00:00,39.35888497689592,53.80007184608144,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-C/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
av320250803t184642-F,1,,2025-08-03T18:46:42+00:00,40.003232938351175,-80.58080543303689,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t184642-F/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250917t184127-A,1,,2025-09-17T18:41:27+00:00,37.42752045494146,-120.93660949523216,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250917t184127-A/s2.tif,1ed652f4-be6b-4ced-9f06-6f2f17927c49,S2B_MSIL2A_20250917T183919_N0511_R070_T10SFG_20250917T234521.SAFE,2025-09-17T18:39:19.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-B,1,,2022-08-15T10:58:33+00:00,39.46178307109079,53.77564399710664,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-B/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
av320250917t162716-A,1,,2025-09-17T16:27:16+00:00,35.4709136495252,-119.03926806278336,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250917t162716-A/s2.tif,31d8affd-f93b-42a1-9952-3c2d309c95ca,S2B_MSIL2A_20250914T182919_N0511_R027_T11SLV_20250914T222102.SAFE,2025-09-14T18:29:19.024000+00:00,1.0,,,,,,,
av320250803t190544-B,1,,2025-08-03T19:05:44+00:00,39.85185759594194,-80.80209508289386,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t190544-B/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-A,1,,2022-08-15T10:58:33+00:00,39.46856358299792,53.642844715586165,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-A/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-F,1,,2022-08-15T10:58:33+00:00,39.33651827175075,54.022650830484224,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-F/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-E,1,,2022-08-15T10:58:33+00:00,39.35333665534071,53.72635637327707,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-E/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-J,1,,2022-08-15T10:58:33+00:00,39.3467912865498,53.88070381932161,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-J/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-G,1,,2022-08-15T10:58:33+00:00,39.46450355176808,53.74867399088069,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-G/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-H,1,,2022-08-15T10:58:33+00:00,39.49790749728422,53.635337860359215,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-H/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-I,1,,2022-08-15T10:58:33+00:00,39.44864991409165,53.792912540768185,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-I/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-M,1,,2022-08-15T10:58:33+00:00,39.37712635064816,53.83515240321816,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-M/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-L,1,,2022-08-15T10:58:33+00:00,39.478934631981616,53.73231771845616,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-L/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-R,1,,2022-08-15T10:58:33+00:00,39.46403216825422,53.62470730522145,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-R/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-N,1,,2022-08-15T10:58:33+00:00,39.38643002877541,53.82326638419866,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-N/s2.tif,03f04c79-d845-4748-9ff2-a4f15ef48142,S2A_MSIL2A_20220815T071631_N0510_R006_T39SYD_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220816t101058p07014-C,1,,2022-08-16T10:10:58+00:00,39.748784355488056,60.28933195296,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220816t101058p07014-C/s2.tif,c4263900-fde0-44a5-a0e3-061199b057ac,S2A_MSIL2A_20220816T064641_N0510_R020_T40TGK_20240712T095344.SAFE,2022-08-16T06:46:41.024000+00:00,1.0,,,,,,,
emi20220815t105833p07011-K,1,,2022-08-15T10:58:33+00:00,39.44315069391797,53.81785637832729,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220815t105833p07011-K/s2.tif,66696703-aa0d-4a2e-9da9-2255dbe822f5,S2A_MSIL2A_20220815T071631_N0510_R006_T40SBJ_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220817t042920p03004-A,1,,2022-08-17T04:29:20+00:00,45.34228394322798,55.19028128781537,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220817t042920p03004-A/s2.tif,6df80982-ba6c-40f1-8069-0d67c3fdbc6a,S2A_MSIL2A_20220815T071631_N0510_R006_T40TCR_20240713T210110.SAFE,2022-08-15T07:16:31.024000+00:00,1.0,,,,,,,
emi20220816t101058p07014-B,1,,2022-08-16T10:10:58+00:00,39.68113485379541,60.207183091672135,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220816t101058p07014-B/s2.tif,b942ef2c-49af-4800-8906-af6488c6c728,S2A_MSIL2A_20220816T064641_N0510_R020_T41SKD_20240712T095344.SAFE,2022-08-16T06:46:41.024000+00:00,1.0,,,,,,,
emi20220817t092038p06011-A,1,,2022-08-17T09:20:38+00:00,45.34131709270994,55.191897413923385,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220817t092038p06011-A/s2.tif,6fca4eba-7d94-4a32-9c21-3630b9ad6e26,S2B_MSIL2A_20220817T070629_N0510_R106_T40TCR_20240702T132809.SAFE,2022-08-17T07:06:29.024000+00:00,1.0,,,,,,,
emi20220816t101058p07014-D,1,,2022-08-16T10:10:58+00:00,39.66033786184042,60.18414661596643,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220816t101058p07014-D/s2.tif,e413bf54-5d99-43b5-a4e2-9030fcead628,S2A_MSIL2A_20220816T064641_N0510_R020_T40SGJ_20240712T095344.SAFE,2022-08-16T06:46:41.024000+00:00,1.0,,,,,,,
emi20220816t101058p07014-E,1,,2022-08-16T10:10:58+00:00,39.66800255293131,60.39872259009849,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220816t101058p07014-E/s2.tif,e413bf54-5d99-43b5-a4e2-9030fcead628,S2A_MSIL2A_20220816T064641_N0510_R020_T40SGJ_20240712T095344.SAFE,2022-08-16T06:46:41.024000+00:00,1.0,,,,,,,
emi20220828t051853p04002-A,1,,2022-08-28T05:18:53+00:00,39.97674348402737,61.68401722758031,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220828t051853p04002-A/s2.tif,fb53eb4b-8949-4de2-86bf-d3b6ef41992c,S2A_MSIL2A_20220826T064641_N0510_R020_T41TLE_20240708T043735.SAFE,2022-08-26T06:46:41.024000+00:00,1.0,,,,,,,
emi20220823t074504p05021-A,1,,2022-08-23T07:45:04+00:00,36.210553312936,61.52050309918843,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220823t074504p05021-A/s2.tif,f7daf6ea-a010-4934-89f3-bce9ada6fcab,S2A_MSIL2A_20220823T063641_N0510_R120_T41SLA_20240821T162101.SAFE,2022-08-23T06:36:41.024000+00:00,1.0,,,,,,,
emi20220828t051853p04002-B,1,,2022-08-28T05:18:53+00:00,40.276783938429446,61.32592592251888,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220828t051853p04002-B/s2.tif,fb53eb4b-8949-4de2-86bf-d3b6ef41992c,S2A_MSIL2A_20220826T064641_N0510_R020_T41TLE_20240708T043735.SAFE,2022-08-26T06:46:41.024000+00:00,1.0,,,,,,,
emi20220828t051929p04005-B,1,,2022-08-28T05:19:29+00:00,39.01914372591904,64.07392760772339,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220828t051929p04005-B/s2.tif,45a6a7e6-44c8-4c6c-a2b2-45482f87fb34,S2B_MSIL2A_20220825T062629_N0510_R077_T41SND_20240720T010633.SAFE,2022-08-25T06:26:29.024000+00:00,1.0,,,,,,,
emi20220828t065812p05023-A,1,,2022-08-28T06:58:12+00:00,23.33933792911249,58.45654568960006,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220828t065812p05023-A/s2.tif,5cdae59b-8e35-49a0-a1c1-fec29a296e48,S2B_MSIL2A_20220828T063629_N0510_R120_T40QFL_20240718T191433.SAFE,2022-08-28T06:36:29.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-B,1,,2022-09-01T03:43:18+00:00,38.53942928045058,66.00338712808644,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-B/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-A,1,,2022-09-01T03:43:18+00:00,38.48090953595508,65.99046097363293,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-A/s2.tif,82c2a8f4-391d-4753-a807-505660295fa1,S2A_MSIL2A_20220830T062641_N0510_R077_T41SQC_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-C,1,,2022-09-01T03:43:18+00:00,38.51463597113681,66.00201744015325,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-C/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-F,1,,2022-09-01T03:43:18+00:00,38.51827334470116,65.88622966758834,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-F/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-D,1,,2022-09-01T03:43:18+00:00,38.53484539372735,65.94995353544937,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-D/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-H,1,,2022-09-01T03:43:18+00:00,38.53575799604005,66.01872788864645,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-H/s2.tif,82c2a8f4-391d-4753-a807-505660295fa1,S2A_MSIL2A_20220830T062641_N0510_R077_T41SQC_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-E,1,,2022-09-01T03:43:18+00:00,38.53689634555457,65.88933998167374,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-E/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-G,1,,2022-09-01T03:43:18+00:00,38.31145707241589,66.07193368965741,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-G/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-K,1,,2022-09-01T03:43:18+00:00,38.53307754914167,65.92629678196332,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-K/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-I,1,,2022-09-01T03:43:18+00:00,38.49604597467376,66.01116030124584,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-I/s2.tif,82c2a8f4-391d-4753-a807-505660295fa1,S2A_MSIL2A_20220830T062641_N0510_R077_T41SQC_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
emi20220901t034318p03002-M,1,,2022-09-01T03:43:18+00:00,38.2604353579178,66.01466298753004,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/emi20220901t034318p03002-M/s2.tif,7eb77cdb-c787-4c7a-a6fa-8c814d813bd4,S2A_MSIL2A_20220830T062641_N0510_R077_T42STH_20240703T001025.SAFE,2022-08-30T06:26:41.024000+00:00,1.0,,,,,,,
