plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,s2_path
tan20250219t052440c00s4001-B,53.82628772064774,88.08787170979247,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.05503897696217, 53.81450720597207, 88.10751842872354, 53.84547969262505]",tan,first_light,2025-03-21 06:19:24.786967+00:00,2025-03-25 23:32:02.263649+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-B/tan20250219t052440c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-B/tan20250219t052440c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-B/tan20250219t052440c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-B/tan20250219t052440c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-B/tan20250219t052440c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-B/s2.tif
tan20250219t052440c00s4001-C,53.746699957686815,88.1173163351549,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.08267954802918, 53.73767609662598, 88.13506328397398, 53.76864877159444]",tan,first_light,2025-03-21 06:19:24.883525+00:00,2025-03-25 23:32:02.823718+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.2685185185185185,0.0654728501098655,204.0798758954742,18.61588450833572,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-C/tan20250219t052440c00s4001-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-C/tan20250219t052440c00s4001-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-C/tan20250219t052440c00s4001-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-C/tan20250219t052440c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-C/tan20250219t052440c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-C/s2.tif
tan20250219t052440c00s4001-D,53.81361092774566,88.07241451889217,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.03338721117278, 53.80472235098524, 88.09133091946525, 53.838926418046206]",tan,first_light,2025-03-21 06:19:24.978286+00:00,2025-03-25 23:32:03.654121+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-D/tan20250219t052440c00s4001-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-D/tan20250219t052440c00s4001-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-D/tan20250219t052440c00s4001-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-D/tan20250219t052440c00s4001-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-D/tan20250219t052440c00s4001-D_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-D/s2.tif
tan20250219t052440c00s4001-E,53.83648342595393,88.16946972171053,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.13051490633184, 53.80654451974797, 88.2373180547205, 53.86956579190338]",tan,first_light,2025-03-21 06:19:25.327920+00:00,2025-03-25 23:32:11.217170+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-E/tan20250219t052440c00s4001-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-E/tan20250219t052440c00s4001-E_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-E/tan20250219t052440c00s4001-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-E/tan20250219t052440c00s4001-E_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-E/tan20250219t052440c00s4001-E_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-E/s2.tif
tan20250219t052440c00s4001-F,53.84100877656414,88.18826930003621,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.12913290730795, 53.80574524486564, 88.2382178241871, 53.870113111815485]",tan,first_light,2025-03-21 06:19:25.423847+00:00,2025-03-25 23:32:11.688046+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.287037037037037,0.0523782800878924,204.20468816978388,25.02274086582673,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-F/tan20250219t052440c00s4001-F_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-F/tan20250219t052440c00s4001-F_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-F/tan20250219t052440c00s4001-F_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-F/tan20250219t052440c00s4001-F_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-F/tan20250219t052440c00s4001-F_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-F/s2.tif
tan20250219t052440c00s4001-G,53.662757748033215,87.92670731295476,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[87.91027374100719, 53.652293897139, 87.98392854653521, 53.69592532666004]",tan,first_light,2025-03-21 06:19:25.506925+00:00,2025-03-25 23:32:12.377053+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.7592592592592592,0.5257433172806811,159.3364845642301,4.498644830745008,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-G/tan20250219t052440c00s4001-G_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-G/tan20250219t052440c00s4001-G_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-G/tan20250219t052440c00s4001-G_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-G/tan20250219t052440c00s4001-G_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-G/tan20250219t052440c00s4001-G_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-G/s2.tif
tan20250219t052440c00s4001-H,53.806744621321,88.10344707541367,2025-02-19T05:24:40+00,Electricity Generation (1A1),CH4,mfa,"[88.07607871638925, 53.799757960054734, 88.12853968687398, 53.83073044024274]",tan,first_light,2025-03-21 06:19:25.605581+00:00,2025-03-25 22:34:40.617858+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-H/tan20250219t052440c00s4001-H_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-H/tan20250219t052440c00s4001-H_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-H/tan20250219t052440c00s4001-H_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-H/tan20250219t052440c00s4001-H_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-H/tan20250219t052440c00s4001-H_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-H/s2.tif
tan20250219t052440c00s4001-I,53.80304205737528,88.08821381001906,2025-02-19T05:24:40+00,Electricity Generation (1A1),CH4,mfa,"[88.05171902585344, 53.791080514821424, 88.10371182812268, 53.82178304676686]",tan,first_light,2025-03-21 06:19:25.706080+00:00,2025-03-25 22:34:41.062501+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-I/tan20250219t052440c00s4001-I_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-I/tan20250219t052440c00s4001-I_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-I/tan20250219t052440c00s4001-I_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-I/tan20250219t052440c00s4001-I_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-I/tan20250219t052440c00s4001-I_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-I/s2.tif
tan20250219t052440c00s4001-J,53.816865499335904,88.17921302965794,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.12913290730795, 53.80574524486564, 88.2382178241871, 53.870113111815485]",tan,first_light,2025-03-21 06:19:25.798169+00:00,2025-03-25 22:35:21.404539+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.287037037037037,0.0523782800878924,204.20468816978388,25.02274086582673,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-J/tan20250219t052440c00s4001-J_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-J/tan20250219t052440c00s4001-J_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-J/tan20250219t052440c00s4001-J_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-J/tan20250219t052440c00s4001-J_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-J/tan20250219t052440c00s4001-J_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-J/s2.tif
tan20250219t052440c00s4001-K,53.80420527850151,88.0522576645377,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.00455256462625, 53.79823231797758, 88.092157621669, 53.85021178568866]",tan,first_light,2025-03-21 06:19:24.258473+00:00,2025-03-25 22:30:06.337252+00:00,v3,3.17.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.3333333333333333,0.1262794601572764,146.32919230897136,12.696856238029325,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-K/tan20250219t052440c00s4001-K_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-K/tan20250219t052440c00s4001-K_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-K/tan20250219t052440c00s4001-K_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-K/tan20250219t052440c00s4001-K_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-K/tan20250219t052440c00s4001-K_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-K/s2.tif
tan20250219t052440c00s4001-L,53.765207110420334,88.03643394419782,2025-02-19T05:24:40+00,Coal Mining (1B1a),CH4,mfa,"[88.00929188263947, 53.75018411229821, 88.06169147977681, 53.781156939228225]",tan,first_light,2025-04-04 17:49:21.207595+00:00,2025-04-04 17:49:21.225180+00:00,v3,3.8.0,45.36984066646671,standard_sensitivity,28.05002489586458,,,0.5925925925925927,0.3770235753981913,170.3973860036124,19.48396111694661,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-L/tan20250219t052440c00s4001-L_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-L/tan20250219t052440c00s4001-L_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-L/tan20250219t052440c00s4001-L_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-L/tan20250219t052440c00s4001-L_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/19/tan20250219t052440c00s4001-L/tan20250219t052440c00s4001-L_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250219t052440c00s4001-L/s2.tif
tan20250225t074428c00s4001-B,31.27211032801449,48.88268890274094,2025-02-25T07:44:28+00,Oil & Gas (1B2),CH4,mfa,"[48.865010655373005, 31.24560191925483, 48.90984161917379, 31.28365263924301]",tan,first_light,2025-03-27 08:19:27.870743+00:00,2025-03-27 08:19:27.861087+00:00,v3,3.17.0,38.38282991957864,standard_sensitivity,30.034173734245545,4569.630671272501,1199.7376979843837,4.7407407407407405,0.3770235753981914,327.0024421460582,4.3220302461304,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t074428c00s4001-B/tan20250225t074428c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t074428c00s4001-B/tan20250225t074428c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/25/tan20250225t074428c00s4001-B/tan20250225t074428c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t074428c00s4001-B/tan20250225t074428c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t074428c00s4001-B/tan20250225t074428c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250225t074428c00s4001-B/s2.tif
tan20250225t170354c00s4001-A,33.46808544156133,-87.16994288911212,2025-02-25T17:03:54+00,Coal Mining (1B1a),CH4,mfa,"[-87.18621294808219, 33.45145651164657, -87.14964586208738, 33.48223091075738]",tan,first_light,2025-03-27 17:19:26.682794+00:00,2025-03-27 17:19:26.681595+00:00,v3,3.17.0,33.743327976555506,standard_sensitivity,11.80028453105844,1077.3227141394664,263.88070711371984,2.9151556491851807,0.5308215022087097,264.40435791015625,6.8534111976623535,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-A/tan20250225t170354c00s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-A/tan20250225t170354c00s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-A/tan20250225t170354c00s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-A/tan20250225t170354c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-A/tan20250225t170354c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250225t170354c00s4001-A/s2.tif
tan20250225t170354c00s4001-B,33.438965065976944,-87.16472501193947,2025-02-25T17:03:54+00,Coal Mining (1B1a),CH4,mfa,"[-87.17388207726702, 33.42116468481133, -87.13732760624448, 33.451939214751924]",tan,first_light,2025-03-27 17:19:26.781568+00:00,2025-03-27 17:19:26.780390+00:00,v3,3.17.0,33.743327976555506,standard_sensitivity,11.80028453105844,1467.5482105839928,278.6161551333625,2.907473564147949,0.4993197917938232,265.1436462402344,7.016443729400635,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-B/tan20250225t170354c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-B/tan20250225t170354c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-B/tan20250225t170354c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-B/tan20250225t170354c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-B/tan20250225t170354c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250225t170354c00s4001-B/s2.tif
tan20250225t170354c00s4001-C,33.43972332567624,-87.1394115154279,2025-02-25T17:03:54+00,Coal Mining (1B1a),CH4,mfa,"[-87.1548426388444, 33.42416109168308, -87.11828686314732, 33.454935657226955]",tan,first_light,2025-03-27 17:19:26.869941+00:00,2025-03-27 17:19:26.868876+00:00,v3,3.17.0,33.743327976555506,standard_sensitivity,11.80028453105844,1173.6719277052105,288.0652198125184,2.9129226207733154,0.53359055519104,266.41748046875,6.8484063148498535,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-C/tan20250225t170354c00s4001-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-C/tan20250225t170354c00s4001-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-C/tan20250225t170354c00s4001-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-C/tan20250225t170354c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-C/tan20250225t170354c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250225t170354c00s4001-C/s2.tif
tan20250225t170354c00s4001-D,33.403083729794346,-87.19947819531215,2025-02-25T17:03:54+00,Coal Mining (1B1a),CH4,mfa,"[-87.21608729415325, 33.388907888255055, -87.17986904234135, 33.41914321687176]",tan,first_light,2025-03-27 17:19:26.941040+00:00,2025-03-27 17:19:26.939896+00:00,v3,3.17.0,33.743327976555506,standard_sensitivity,11.80028453105844,1183.6342399669525,234.84132354504155,2.883078098297119,0.4351677000522613,264.3849182128906,7.922529697418213,hrrr,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-D/tan20250225t170354c00s4001-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-D/tan20250225t170354c00s4001-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-D/tan20250225t170354c00s4001-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-D/tan20250225t170354c00s4001-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/25/tan20250225t170354c00s4001-D/tan20250225t170354c00s4001-D_l3a-vis-ch4-mfa-v3_rgb.png,carbon_mapper_data/CM_S2_L2A/tan20250225t170354c00s4001-D/s2.tif
