plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet,s5p_minus90_offl_datetime,s5p_minus90_offl_path,s5p_minus90_offl_name,s5p_minus360_offl_datetime,s5p_minus360_offl_path,s5p_minus360_offl_name,nearest_iy,nearest_ix,pos_centers,ch4_var
GAO20230616t192229p0000-D,35.51045839664897,-119.40817294670268,2023-06-16T19:22:29+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230616T202327_20230616T220457_29403_03_020500_20230618T123651.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230317T202129_20230317T220300_28112_03_020500_20230319T155152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220620T194851_20220620T213021_24281_03_020400_20230130T223121.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-21T19:51:24Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,2242,143,"2242,143;2241,143;2242,142;2242,144;2243,143;2241,142;2241,144;2243,142",methane_mixing_ratio_bias_corrected
GAO20230616t195321p0000-A,35.21286568003501,-119.18614669487305,2023-06-16T19:53:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230616T202327_20230616T220457_29403_03_020500_20230618T123651.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230317T202129_20230317T220300_28112_03_020500_20230319T155152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-21T19:51:24Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,2235,145,"2235,145;2234,145;2235,144;2235,146;2236,145;2234,144;2234,146;2236,144",methane_mixing_ratio_bias_corrected
GAO20230616t195919p0000-A,35.20966144121816,-119.209733355255,2023-06-16T19:59:19+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230616T202327_20230616T220457_29403_03_020500_20230618T123651.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230317T202129_20230317T220300_28112_03_020500_20230319T155152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-21T19:51:24Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,2235,144,"2235,144;2234,144;2235,143;2235,145;2236,144;2234,143;2234,145;2236,143",methane_mixing_ratio_bias_corrected
GAO20230616t195919p0000-B,35.185331375412375,-119.10406689670718,2023-06-16T19:59:19+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230615T204230_20230615T222400_29389_03_020500_20230617T125310.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230317T202129_20230317T220300_28112_03_020500_20230319T155152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-21T19:51:24Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,2228,186,"2228,186;2227,186;2228,185;2228,187;2229,186;2227,185;2227,187;2229,185",methane_mixing_ratio_bias_corrected
GAO20230616t200459p0000-B,35.16564871865732,-119.10101121014578,2023-06-16T20:04:59+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230615T204230_20230615T222400_29389_03_020500_20230617T125310.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230317T202129_20230317T220300_28112_03_020500_20230319T155152.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-21T19:51:24Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,S5P_OFFL_L2__CH4____20220621T192950_20220621T211120_24295_02_020301_20220623T160623.nc,2227,186,"2227,186;2226,186;2227,185;2227,187;2228,186;2226,185;2226,187;2228,185",methane_mixing_ratio_bias_corrected
GAO20230617t183301p0000-B,33.81338500195173,-118.2320345601908,2023-06-17T18:33:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230617T200425_20230617T214555_29417_03_020500_20230619T120915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230318T200237_20230318T214408_28126_03_020500_20230320T120636.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-22T19:32:23Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,2221,94,"2221,94;2220,94;2221,93;2221,95;2222,94;2220,93;2220,95;2222,93",methane_mixing_ratio_bias_corrected
GAO20230617t183631p0000-D,33.81316673599217,-118.23186198392372,2023-06-17T18:36:31+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230617T200425_20230617T214555_29417_03_020500_20230619T120915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230318T200237_20230318T214408_28126_03_020500_20230320T120636.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-22T19:32:23Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,2221,94,"2221,94;2220,94;2221,93;2221,95;2222,94;2220,93;2220,95;2222,93",methane_mixing_ratio_bias_corrected
GAO20230617t184021p0000-B,33.78915312192602,-118.23490184175644,2023-06-17T18:40:21+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230616T202327_20230616T220457_29403_03_020500_20230618T123651.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230318T200237_20230318T214408_28126_03_020500_20230320T120636.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-22T19:32:23Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,2205,151,"2205,151;2204,151;2205,152;2206,151;2204,152;2206,152",methane_mixing_ratio_bias_corrected
GAO20230617t192826p0000-A,33.48689400576765,-117.62537162054184,2023-06-17T19:28:26+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230617T200425_20230617T214555_29417_03_020500_20230619T120915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230318T200237_20230318T214408_28126_03_020500_20230320T120636.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220621T192950_20220621T211120_24295_03_020400_20230130T225628.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-22T19:32:23Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,2212,100,"2212,100;2211,100;2212,99;2212,101;2213,100;2211,99;2211,101;2213,99",methane_mixing_ratio_bias_corrected
GAO20230617t195201p0000-A,32.862607153521225,-117.027910736003,2023-06-17T19:52:01+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230616T202327_20230616T220457_29403_03_020500_20230618T123651.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230318T200237_20230318T214408_28126_03_020500_20230320T120636.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T191048_20220622T205218_24309_03_020400_20230130T232958.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-22T19:32:23Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,S5P_OFFL_L2__CH4____20220622T191048_20220622T205218_24309_02_020301_20220624T111031.nc,2184,161,"2184,161;2183,161;2184,160;2185,161;2183,160;2185,160;2185,162",methane_mixing_ratio_bias_corrected
GAO20230618t171427p0000-A,36.4907187646178,-119.37888369554248,2023-06-18T17:14:27+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230617T200425_20230617T214555_29417_03_020500_20230619T120915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2277,90,"2277,90;2276,90;2277,89;2277,91;2278,90;2276,89;2276,91;2278,89",methane_mixing_ratio_bias_corrected
GAO20230618t181106p0000-A,38.03167644491626,-120.93210457029676,2023-06-18T18:11:06+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230618T194522_20230618T212652_29431_03_020500_20230620T114741.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2341,36,"2341,36;2340,36;2341,35;2341,37;2342,36;2340,35;2340,37;2342,35",methane_mixing_ratio_bias_corrected
GAO20230618t183018p0000-A,38.53247869455501,-121.80576948359854,2023-06-18T18:30:18+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230618T194522_20230618T212652_29431_03_020500_20230620T114741.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2356,32,"2356,32;2355,32;2356,31;2356,33;2357,32;2355,31;2355,33;2357,31",methane_mixing_ratio_bias_corrected
GAO20230618t183446p0000-A,38.598905598517774,-121.6839641393814,2023-06-18T18:34:46+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230618T194522_20230618T212652_29431_03_020500_20230620T114741.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2356,33,"2356,33;2355,33;2356,32;2356,34;2357,33;2355,32;2355,34;2357,32",methane_mixing_ratio_bias_corrected
GAO20230618t184341p0000-A,38.51489604926502,-121.18420652237047,2023-06-18T18:43:41+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230618T194522_20230618T212652_29431_03_020500_20230620T114741.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2351,36,"2351,36;2350,36;2351,35;2351,37;2352,36;2350,35;2350,37;2352,35",methane_mixing_ratio_bias_corrected
GAO20230618t184341p0000-B,38.52190157224618,-121.18532861463626,2023-06-18T18:43:41+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20230618T194522_20230618T212652_29431_03_020500_20230620T114741.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20230319T194345_20230319T212515_28140_03_020500_20230321T115206.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20220622T205218_20220622T223348_24310_03_020400_20230130T233000.nc,OFFL,OFFL,RPRO,360,False,,,,2022-06-23T20:54:51Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,S5P_OFFL_L2__CH4____20220623T203316_20220623T221446_24324_02_020301_20220625T122229.nc,2352,36,"2352,36;2351,36;2352,35;2352,37;2353,36;2351,35;2351,37;2353,35",methane_mixing_ratio_bias_corrected
