plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,simulated_512_path
emi20250502t025229p02003-D,23.480038396961348,72.2812472687726,2025-05-02 02:52:29+00:00,Solid Waste (6A),CH4,mfa,"[72.25852614761446, 23.4538095109963, 72.32401446195998, 23.51439576399829]",emi,production,2025-06-25 14:15:34.480571+00:00,2025-06-25 14:15:34.909696+00:00,v3,3.21.0,,,,1719.911895842934,729.7525367543482,3.1203703703703702,0.2360657182218883,263.664738050777,3.772257685185712,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t025229p02003-D/emi20250502t025229p02003-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t025229p02003-D/emi20250502t025229p02003-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/02/emi20250502t025229p02003-D/emi20250502t025229p02003-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t025229p02003-D/emi20250502t025229p02003-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t025229p02003-D/emi20250502t025229p02003-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250502T025229_2512202_003,
emi20250502t153433p10005-A,-32.9544375135096,-70.7937788993178,2025-05-02 15:34:33+00:00,Solid Waste (6A),CH4,mfa,"[-70.80967740348612, -32.9934968965992, -70.72309045614558, -32.92034591936928]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:46.878409+00:00,v3,3.21.0,,,,,,1.148148148148148,0.3995453520442855,61.71583375891157,71.641384156415,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-A/emi20250502t153433p10005-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-A/emi20250502t153433p10005-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-A/emi20250502t153433p10005-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-A/emi20250502t153433p10005-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-A/emi20250502t153433p10005-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250502T153433_2512210_005,
emi20250502t153433p10005-B,-32.94847456585939,-71.32337288786456,2025-05-02 15:34:33+00:00,Solid Waste (6A),CH4,mfa,"[-71.36210676420772, -32.979311740296936, -71.29333461214226, -32.922099855752606]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:46.999490+00:00,v3,3.21.0,,,,1843.3206402721016,902.056829581868,0.8796296296296298,0.4084582407428292,230.7368685562157,79.08955655242752,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-B/emi20250502t153433p10005-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-B/emi20250502t153433p10005-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-B/emi20250502t153433p10005-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-B/emi20250502t153433p10005-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153433p10005-B/emi20250502t153433p10005-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250502T153433_2512210_005,
emi20250502t153444p10006-A,-33.69107382398898,-70.79501894706962,2025-05-02 15:34:44+00:00,Solid Waste (6A),CH4,mfa,"[-70.87608300548149, -33.74034365766743, -70.77598019034028, -33.656565495143916]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.065682+00:00,v3,3.21.0,,,,7970.453925363898,1933.733417830868,1.4074074074074072,0.1702294102856502,278.82980399899554,17.243272159692467,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-A/emi20250502t153444p10006-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-A/emi20250502t153444p10006-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-A/emi20250502t153444p10006-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-A/emi20250502t153444p10006-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-A/emi20250502t153444p10006-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250502T153444_2512210_006,
emi20250502t153444p10006-B,-33.52901678323546,-70.86966151085295,2025-05-02 15:34:44+00:00,Solid Waste (6A),CH4,mfa,"[-70.91358196426117, -33.5519624088671, -70.84519823828064, -33.49495365144853]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.160439+00:00,v3,3.21.0,,,,1115.5955666681205,658.4777689835017,1.1666666666666667,0.6090030982372351,229.0009153625577,85.0004196016363,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-B/emi20250502t153444p10006-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-B/emi20250502t153444p10006-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-B/emi20250502t153444p10006-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-B/emi20250502t153444p10006-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/02/emi20250502t153444p10006-B/emi20250502t153444p10006-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250502T153444_2512210_006,
emi20250515t181156p12002-A,-33.81025781629762,-71.31573095273028,2025-05-15 18:11:56+00:00,Solid Waste (6A),CH4,mfa,"[-71.3497556853175, -33.83839322238781, -71.2815806890088, -33.78223601551347]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.236236+00:00,v3,3.21.0,,,,624.2064461135997,362.219458788254,1.7777777777777777,0.1771400599047128,232.67215408649344,7.41646800540887,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181156p12002-A/emi20250515t181156p12002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181156p12002-A/emi20250515t181156p12002-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/15/emi20250515t181156p12002-A/emi20250515t181156p12002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181156p12002-A/emi20250515t181156p12002-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181156p12002-A/emi20250515t181156p12002-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250515T181156_2513512_002,
emi20250515t181208p12003-A,-33.6964643696709,-70.7966317611338,2025-05-15 18:12:08+00:00,Solid Waste (6A),CH4,mfa,"[-70.81444809411249, -33.72906264837833, -70.73317151846824, -33.66144053655035]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.321067+00:00,v3,3.21.0,,,,2371.174998195948,623.5984926636046,1.2592592592592593,0.2403843515879105,254.3332279826744,2.054969880414492,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-A/emi20250515t181208p12003-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-A/emi20250515t181208p12003-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-A/emi20250515t181208p12003-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-A/emi20250515t181208p12003-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-A/emi20250515t181208p12003-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250515T181156_2513512_002,
emi20250515t181208p12003-B,-33.529369893302814,-70.86817658258222,2025-05-15 18:12:08+00:00,Solid Waste (6A),CH4,mfa,"[-70.9004223676042, -33.54850592422733, -70.8328301996953, -33.492155019181496]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.395729+00:00,v3,3.21.0,,,,1059.0283226031072,529.8173248331716,2.027777777777778,0.238953479640073,254.00152529388333,3.5598846830310937,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-B/emi20250515t181208p12003-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-B/emi20250515t181208p12003-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-B/emi20250515t181208p12003-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-B/emi20250515t181208p12003-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-B/emi20250515t181208p12003-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250515T181156_2513512_002,
emi20250515t181208p12003-C,-33.6915601564039,-70.79496288876952,2025-05-15 18:12:08+00:00,Solid Waste (6A),CH4,mfa,"[-70.81374552664629, -33.723671289656934, -70.73954044659396, -33.661440719998666]",emi,production,2025-06-25 14:16:46.806786+00:00,2025-06-25 14:16:47.458924+00:00,v3,3.21.0,,,,,,1.2592592592592593,0.2403843515879105,254.3332279826744,2.054969880414492,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-C/emi20250515t181208p12003-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-C/emi20250515t181208p12003-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-C/emi20250515t181208p12003-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-C/emi20250515t181208p12003-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/15/emi20250515t181208p12003-C/emi20250515t181208p12003-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250515T181156_2513512_002,
emi20250516t190406p13002-A,-16.27432278510649,-71.64903658897157,2025-05-16 19:04:06+00:00,Solid Waste (6A),CH4,mfa,"[-71.67607080499215, -16.302054776878656, -71.61247893297396, -16.240479198171183]",emi,production,2025-06-25 14:17:02.228545+00:00,2025-06-25 14:17:02.290913+00:00,v3,3.21.0,,,,2008.505843500653,444.5870782244964,3.842592592592593,0.1928950616296267,233.33166776031592,4.191336536986156,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/16/emi20250516t190406p13002-A/emi20250516t190406p13002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/16/emi20250516t190406p13002-A/emi20250516t190406p13002-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/16/emi20250516t190406p13002-A/emi20250516t190406p13002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/16/emi20250516t190406p13002-A/emi20250516t190406p13002-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/16/emi20250516t190406p13002-A/emi20250516t190406p13002-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250516T190406_2513613_002,
emi20250517t121848p08011-A,23.33330392580972,58.45306327378114,2025-05-17 12:18:48+00:00,Solid Waste (6A),CH4,mfa,"[58.42609154795155, 23.293407105590127, 58.49107877715467, 23.353602765048745]",emi,production,2025-09-12 18:45:07.971782+00:00,2025-09-12 18:45:08.201244+00:00,v3,3.21.0,,,,,,5.222222222222222,0.5362382309470466,332.0,0.8165069446126587,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t121848p08011-A/emi20250517t121848p08011-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t121848p08011-A/emi20250517t121848p08011-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/17/emi20250517t121848p08011-A/emi20250517t121848p08011-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t121848p08011-A/emi20250517t121848p08011-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t121848p08011-A/emi20250517t121848p08011-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250517T121848_2513708_011,
emi20250517t164201p11009-A,-22.780369624327875,-47.20624197022886,2025-05-17 16:42:01+00:00,Solid Waste (6A),CH4,mfa,"[-47.2417135504891, -22.814709596589097, -47.17675772474651, -22.754301655135674]",emi,production,2025-06-25 14:15:03.774338+00:00,2025-06-25 14:15:03.938885+00:00,v3,3.21.0,,,,1192.578294331684,278.9166537882152,1.361111111111111,0.1487257259648981,340.9891644658812,11.89231138164857,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t164201p11009-A/emi20250517t164201p11009-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t164201p11009-A/emi20250517t164201p11009-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/17/emi20250517t164201p11009-A/emi20250517t164201p11009-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t164201p11009-A/emi20250517t164201p11009-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/17/emi20250517t164201p11009-A/emi20250517t164201p11009-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250517T164201_2513711_009,
emi20250518t033225p03004-A,-21.66002792037449,147.96942460358463,2025-05-18 03:32:25+00:00,Coal Mining (1B1a),CH4,mfa,"[147.93651966533412, -21.68552960686185, 147.9998826857256, -21.626117761502325]",emi,production,2025-09-12 20:08:33.554165+00:00,2025-09-12 20:08:33.598923+00:00,v3,3.21.0,,,,1607.165829896711,650.439829396876,2.935185185185185,0.0570779074348979,187.0,1.6330760807054931,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-A/emi20250518t033225p03004-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-A/emi20250518t033225p03004-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-A/emi20250518t033225p03004-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-A/emi20250518t033225p03004-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-A/emi20250518t033225p03004-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250518T033225_2513803_004,
emi20250518t033225p03004-B,-21.848703660512257,148.4636467264632,2025-05-18 03:32:25+00:00,Coal Mining (1B1a),CH4,mfa,"[148.43485530967305, -21.88090106703749, 148.49885368698747, -21.821500746713625]",emi,production,2025-09-12 20:08:33.554165+00:00,2025-09-12 20:08:33.671351+00:00,v3,3.21.0,,,,4335.075066542454,971.7812055432976,2.9814814814814814,0.0916619901538115,187.99989843765715,1.414267414435354,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-B/emi20250518t033225p03004-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-B/emi20250518t033225p03004-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-B/emi20250518t033225p03004-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-B/emi20250518t033225p03004-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-B/emi20250518t033225p03004-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250518T033225_2513803_004,
emi20250518t033225p03004-C,-21.887852954940016,147.9950386246686,2025-05-18 03:32:25+00:00,Coal Mining (1B1a),CH4,mfa,"[147.96435348476547, -21.920040056876793, 148.0289434505027, -21.860106975732933]",emi,production,2025-09-12 20:08:33.554165+00:00,2025-09-12 20:08:33.727602+00:00,v3,3.21.0,,,,3659.9636172854593,518.2292593967596,2.3981481481481484,0.1249142366965928,172.3445800071615,9.479591009817014,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-C/emi20250518t033225p03004-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-C/emi20250518t033225p03004-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-C/emi20250518t033225p03004-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-C/emi20250518t033225p03004-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-C/emi20250518t033225p03004-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250518T033225_2513803_004,
emi20250518t033225p03004-D,-21.877140996361604,148.021930347262,2025-05-18 03:32:25+00:00,Coal Mining (1B1a),CH4,mfa,"[147.9916992362792, -21.90680052154591, 148.05628274132906, -21.84686787307247]",emi,production,2025-09-12 20:08:33.554165+00:00,2025-09-12 20:08:33.784671+00:00,v3,3.21.0,,,,1089.2374230487278,405.455207800748,2.3981481481481484,0.1249142366965928,172.3445800071615,9.479591009817014,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-D/emi20250518t033225p03004-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-D/emi20250518t033225p03004-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-D/emi20250518t033225p03004-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-D/emi20250518t033225p03004-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/18/emi20250518t033225p03004-D/emi20250518t033225p03004-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250518T033225_2513803_004,
emi20250519t213325p14007-A,18.98289572303419,-98.13758988626007,2025-05-19 21:33:25+00:00,Solid Waste (6A),CH4,mfa,"[-98.16458694182677, 18.961778866513257, -98.10054839770402, 19.022331386465034]",emi,production,2025-09-12 17:23:56.555305+00:00,2025-09-12 17:23:56.597766+00:00,v3,3.21.0,,,,1512.5671840723653,669.3743366333952,2.814814814814815,0.374284869100143,212.66087577726177,10.647899217259138,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/19/emi20250519t213325p14007-A/emi20250519t213325p14007-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/19/emi20250519t213325p14007-A/emi20250519t213325p14007-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/19/emi20250519t213325p14007-A/emi20250519t213325p14007-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/19/emi20250519t213325p14007-A/emi20250519t213325p14007-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/19/emi20250519t213325p14007-A/emi20250519t213325p14007-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20250519T213325_2513914_007,
