plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,sim_path,mask_path
emi20231004t174744p12017-C,32.75563761451633,-104.22301484097092,2023-10-04 17:47:44+00:00,Oil & Gas (1B2),CH4,mfa,"[-104.2518906780045, 32.724988451300895, -104.18449434360944, 32.781669275244106]",emi,production,2024-02-15 20:07:40.917811+00:00,2025-03-25 22:39:39.601444+00:00,v3,3.18.1,,,,689.4542638084922,279.5129998010627,2.0537121295928955,0.5961692333221436,345.52911376953125,10.471413612365724,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-C/emi20231004t174744p12017-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-C/emi20231004t174744p12017-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-C/emi20231004t174744p12017-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-C/emi20231004t174744p12017-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-C/emi20231004t174744p12017-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231004T174744_2327712_017,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231004t174744p12017-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231004t174744p12017-C/mask_30m_512.tif
emi20231004t174744p12017-D,32.75704943952647,-104.21260561839595,2023-10-04 17:47:44+00:00,Oil & Gas (1B2),CH4,mfa,"[-104.24194811766334, 32.72591166396523, -104.17396352481303, 32.78259373703079]",emi,production,2024-02-15 20:07:40.876943+00:00,2025-03-25 22:56:53.142529+00:00,v3,3.18.1,,,,934.4836319864236,368.3812838496648,2.0537121295928955,0.5961692333221436,345.52911376953125,10.471413612365724,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-D/emi20231004t174744p12017-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-D/emi20231004t174744p12017-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-D/emi20231004t174744p12017-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-D/emi20231004t174744p12017-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-D/emi20231004t174744p12017-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231004T174744_2327712_017,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231004t174744p12017-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231004t174744p12017-D/mask_30m_512.tif
emi20231004t174744p12017-E,32.25961048132537,-103.97363984569915,2023-10-04 17:47:44+00:00,Oil & Gas (1B2),CH4,mfa,"[-104.00544497209214, 32.2292166107012, -103.93841830885161, 32.285898202307024]",emi,production,2024-02-15 20:04:45.243476+00:00,2025-03-25 22:57:14.320276+00:00,v3,3.18.1,,,,1523.4007211101646,451.4524941556799,2.192999839782715,0.5712466239929199,322.3322448730469,10.512112617492676,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-E/emi20231004t174744p12017-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-E/emi20231004t174744p12017-E_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-E/emi20231004t174744p12017-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-E/emi20231004t174744p12017-E_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/04/emi20231004t174744p12017-E/emi20231004t174744p12017-E_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231004T174744_2327712_017,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231004t174744p12017-E_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231004t174744p12017-E/mask_30m_512.tif
emi20231008t161103p11014-A,31.429434302281607,-104.71973669282964,2023-10-08 16:11:03+00:00,Other,CH4,mfa,"[-104.75279677164393, 31.400717320478037, -104.68516131430722, 31.45793205224292]",emi,production,2024-10-04 20:09:41.372192+00:00,2025-03-25 23:03:53.689194+00:00,v3,3.18.1,,,,1622.9848610755764,420.85450397590864,4.129645347595215,0.56351637840271,163.9296875,2.4109771251678467,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161103p11014-A/emi20231008t161103p11014-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161103p11014-A/emi20231008t161103p11014-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161103p11014-A/emi20231008t161103p11014-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161103p11014-A/emi20231008t161103p11014-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161103p11014-A/emi20231008t161103p11014-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161103_2328111_014,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161103p11014-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161103p11014-A/mask_30m_512.tif
emi20231008t161115p11015-F,32.150516316306536,-104.19702609722368,2023-10-08 16:11:15+00:00,Oil & Gas (1B2),CH4,mfa,"[-104.24017712358908, 32.12654717069371, -104.1581804487444, 32.19596172069938]",emi,production,2024-02-15 20:04:24.349334+00:00,2025-03-25 23:30:55.957151+00:00,v3,3.18.1,,,,,,2.111966371536255,0.1330666989088058,164.32357788085938,4.6367058753967285,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-F/emi20231008t161115p11015-F_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-F/emi20231008t161115p11015-F_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-F/emi20231008t161115p11015-F_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-F/emi20231008t161115p11015-F_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-F/emi20231008t161115p11015-F_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161115_2328111_015,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161115p11015-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161115p11015-F/mask_30m_512.tif
emi20231008t161115p11015-G,32.04789839033705,-104.06060329765695,2023-10-08 16:11:15+00:00,Oil & Gas (1B2),CH4,mfa,"[-104.09751855219602, 32.02270134299113, -104.03024580552234, 32.07971997775432]",emi,production,2024-02-15 20:04:05.613402+00:00,2025-03-25 23:31:00.770798+00:00,v3,3.18.1,,,,,,2.2001092433929443,0.094522587954998,165.71376037597656,7.733962059020996,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-G/emi20231008t161115p11015-G_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-G/emi20231008t161115p11015-G_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-G/emi20231008t161115p11015-G_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-G/emi20231008t161115p11015-G_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161115p11015-G/emi20231008t161115p11015-G_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161115_2328111_015,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161115p11015-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161115p11015-G/mask_30m_512.tif
emi20231008t161127p11016-A,32.05837422219304,-103.5335931876482,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.55850366196628, 32.04501613668695, -103.49085756728948, 32.102337131194716]",emi,production,2024-02-15 20:05:22.154585+00:00,2025-03-25 22:57:02.995055+00:00,v3,3.18.1,,,,1401.745749784113,289.1965181132889,2.5534472465515137,0.2956689596176147,202.82701110839844,27.53522109985352,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-A/emi20231008t161127p11016-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-A/emi20231008t161127p11016-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-A/emi20231008t161127p11016-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-A/emi20231008t161127p11016-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-A/emi20231008t161127p11016-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-A/mask_30m_512.tif
emi20231008t161127p11016-D,31.977100499815137,-103.75493362825544,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.7888550582678, 31.95431250061339, -103.72185586700606, 32.01114173387096]",emi,production,2024-02-15 20:03:11.870891+00:00,2025-03-25 22:57:05.117698+00:00,v3,3.18.1,,,,1312.6837689016654,181.91260796950505,2.297908306121826,0.127920925617218,180.87420654296875,26.887889862060547,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-D/emi20231008t161127p11016-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-D/emi20231008t161127p11016-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-D/emi20231008t161127p11016-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-D/emi20231008t161127p11016-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-D/emi20231008t161127p11016-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-D/mask_30m_512.tif
emi20231008t161127p11016-E,32.06594447692133,-103.93882020126244,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.9737858121809, 32.04412709763523, -103.90672030066766, 32.101450847742875]",emi,production,2024-02-15 20:03:20.517445+00:00,2025-03-25 23:04:32.949967+00:00,v3,3.18.1,,,,1160.7240051131903,268.3087177765257,2.894282817840576,0.2089891880750656,175.06199645996094,10.567116737365724,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-E/emi20231008t161127p11016-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-E/emi20231008t161127p11016-E_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-E/emi20231008t161127p11016-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-E/emi20231008t161127p11016-E_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-E/emi20231008t161127p11016-E_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-E_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-E/mask_30m_512.tif
emi20231008t161127p11016-F,32.30867059761536,-103.6207548765068,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.65673162118878, 32.28733082455678, -103.58890502377456, 32.344651936504334]",emi,production,2024-02-15 20:04:54.858002+00:00,2025-03-25 22:57:09.618976+00:00,v3,3.18.1,,,,2152.0587465145527,218.3856237578406,2.8494303226470947,0.0189196895807981,206.818115234375,19.237632751464844,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-F/emi20231008t161127p11016-F_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-F/emi20231008t161127p11016-F_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-F/emi20231008t161127p11016-F_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-F/emi20231008t161127p11016-F_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-F/emi20231008t161127p11016-F_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-F/mask_30m_512.tif
emi20231008t161127p11016-G,32.35712893584261,-103.45179861246044,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.4908370946838, 32.33944801345375, -103.42356327216407, 32.3962693887294]",emi,production,2024-02-15 20:05:04.202677+00:00,2025-03-25 23:01:07.191977+00:00,v3,3.18.1,,,,820.4049530837494,215.5270685139492,2.27482271194458,0.1898408085107803,191.4864959716797,19.8266830444336,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-G/emi20231008t161127p11016-G_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-G/emi20231008t161127p11016-G_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-G/emi20231008t161127p11016-G_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-G/emi20231008t161127p11016-G_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-G/emi20231008t161127p11016-G_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-G/mask_30m_512.tif
emi20231008t161127p11016-H,32.33084489978452,-103.24915631828206,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.2789714652946, 32.3124579078448, -103.2117202964785, 32.36977102686764]",emi,production,2024-02-15 20:05:14.259194+00:00,2025-03-25 23:01:04.928284+00:00,v3,3.18.1,,,,826.3804200304849,178.94883066011943,2.5816526412963867,0.1430341601371765,200.00192260742188,17.498079299926758,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-H/emi20231008t161127p11016-H_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-H/emi20231008t161127p11016-H_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-H/emi20231008t161127p11016-H_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-H/emi20231008t161127p11016-H_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-H/emi20231008t161127p11016-H_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-H_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-H/mask_30m_512.tif
emi20231008t161127p11016-I,32.089395569905335,-103.58494884484983,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.61815080199041, 32.062036935017694, -103.55107597774953, 32.11935741332533]",emi,production,2024-02-15 20:06:23.691740+00:00,2025-03-25 23:01:09.269581+00:00,v3,3.18.1,,,,,,2.5071394443511963,0.471849650144577,198.95578002929688,24.7181396484375,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-I/emi20231008t161127p11016-I_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-I/emi20231008t161127p11016-I_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-I/emi20231008t161127p11016-I_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-I/emi20231008t161127p11016-I_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-I/emi20231008t161127p11016-I_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-I_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-I/mask_30m_512.tif
emi20231008t161127p11016-K,31.96899239746624,-103.76613097093208,2023-10-08 16:11:27+00:00,Oil & Gas (1B2),CH4,mfa,"[-103.80176678641355, 31.94452123146829, -103.73419032694594, 32.001352042423726]",emi,production,2024-02-15 20:03:11.915122+00:00,2025-03-25 23:04:29.171711+00:00,v3,3.18.1,,,,834.6139397877109,166.46642569004004,2.173963785171509,0.141792356967926,180.9738311767578,27.04013633728028,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-K/emi20231008t161127p11016-K_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-K/emi20231008t161127p11016-K_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-K/emi20231008t161127p11016-K_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-K/emi20231008t161127p11016-K_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/08/emi20231008t161127p11016-K/emi20231008t161127p11016-K_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20231008T161127_2328111_016,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/emi20231008t161127p11016-K_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/emi20231008t161127p11016-K/mask_30m_512.tif
