wavelength,b1,b2,b3,b4,b5,b6,b7
2287.0000240592403,0.0,0.0,0.0,0.0,0.0,0.0,0.859157
2287.99998462464,0.0,0.0,0.0,0.0,0.0,0.0,0.823576
2288.999981688,0.0,0.0,0.0,0.0,0.0,0.0,0.78116
2290.000014198,0.0,0.0,0.0,0.0,0.0,0.0,0.736782
2290.99997612778,0.0,0.0,0.0,0.0,0.0,0.0,0.688226
2292.0000237451204,0.0,0.0,0.0,0.0,0.0,0.0,0.639623
2292.9999983949,0.0,0.0,0.0,0.0,0.0,0.0,0.589829
2294.00000399156,0.0,0.0,0.0,0.0,0.0,0.0,0.540922
2294.9999868037503,0.0,0.0,0.0,0.0,0.0,0.0,0.492261
2295.99999834688,0.0,0.0,0.0,0.0,0.0,0.0,0.445879
2296.9999847938598,0.0,0.0,0.0,0.0,0.0,0.0,0.401257
2297.99999774796,0.0,0.0,0.0,0.0,0.0,0.0,0.358935
2298.99998328627,0.0,0.0,0.0,0.0,0.0,0.0,0.321486
2299.9999930999998,0.0,0.0,0.0,0.0,0.0,0.0,0.284203
2301.0000261163505,0.0,0.0,0.0,0.0,0.0,0.0,0.252347
2301.99997527652,0.0,0.0,0.0,0.0,0.0,0.0,0.225546
2302.9999983418397,0.0,0.0,0.0,0.0,0.0,0.0,0.201499
2303.99998820352,0.0,0.0,0.0,0.0,0.0,0.0,0.178462
2304.999996773,0.0,0.0,0.0,0.0,0.0,0.0,0.158462
2306.0000229677603,0.0,0.0,0.0,0.0,0.0,0.0,0.1388
2307.00001248087,0.0,0.0,0.0,0.0,0.0,0.0,0.123712
2308.00001735616,0.0,0.0,0.0,0.0,0.0,0.0,0.110065
2308.99998319048,0.0,0.0,0.0,0.0,0.0,0.0,0.09832
2310.0000154770005,0.0,0.0,0.0,0.0,0.0,0.0,0.08719
2311.0000064476903,0.0,0.0,0.0,0.0,0.0,0.0,0.077984
2312.0000083232,0.0,0.0,0.0,0.0,0.0,0.0,0.069323
2313.00002000745,0.0,0.0,0.0,0.0,0.0,0.0,0.06207
2313.99998685648,0.0,0.0,0.0,0.0,0.0,0.0,0.055126
2315.0000148159997,0.0,0.0,0.0,0.0,0.0,0.0,0.049442
2315.9999956459196,0.0,0.0,0.0,0.0,0.0,0.0,0.044557
2316.99998178838,0.0,0.0,0.0,0.0,0.0,0.0,0.040062
2318.00002586888,0.0,0.0,0.0,0.0,0.0,0.0,0.036213
2319.00001936365,0.0,0.0,0.0,0.0,0.0,0.0,0.032887
2320.0000148480003,0.0,0.0,0.0,0.0,0.0,0.0,0.029486
2321.0000112104303,0.0,0.0,0.0,0.0,0.0,0.0,0.026856
2322.00000733752,0.0,0.0,0.0,0.0,0.0,0.0,0.024106
2323.00000211393,0.0,0.0,0.0,0.0,0.0,0.0,0.021956
2323.9999944223996,0.0,0.0,0.0,0.0,0.0,0.0,0.019852
2324.99998314375,0.0,0.0,0.0,0.0,0.0,0.0,0.018052
2326.00002125964,0.0,0.0,0.0,0.0,0.0,0.0,0.016287
2326.99999948806,0.0,0.0,0.0,0.0,0.0,0.0,0.014869
2328.0000249561604,0.0,0.0,0.0,0.0,0.0,0.0,0.013429
2328.9999881919703,0.0,0.0,0.0,0.0,0.0,0.0,0.01233
2329.9999965049997,0.0,0.0,0.0,0.0,0.0,0.0,0.01116
2330.99999456877,0.0,0.0,0.0,0.0,0.0,0.0,0.010315
2331.99998125072,0.0,0.0,0.0,0.0,0.0,0.0,0.009648
2333.0000098452597,0.0,0.0,0.0,0.0,0.0,0.0,0.008827
2334.0000248804404,0.0,0.0,0.0,0.0,0.0,0.0,0.008069
2335.0000252180002,0.0,0.0,0.0,0.0,0.0,0.0,0.00739
2336.00000971776,0.0,0.0,0.0,0.0,0.0,0.0,0.006778
2336.99997723762,0.0,0.0,0.0,0.0,0.0,0.0,0.006245
2337.9999812960004,0.0,0.0,0.0,0.0,0.0,0.0,0.005711
2339.0000208872702,0.0,0.0,0.0,0.0,0.0,0.0,0.005268
2339.999985492,0.0,0.0,0.0,0.0,0.0,0.0,0.004831
2340.99998342572,0.0,0.0,0.0,0.0,0.0,0.0,0.004464
2342.00001367728,0.0,0.0,0.0,0.0,0.0,0.0,0.004098
2343.00002033724,0.0,0.0,0.0,0.0,0.0,0.0,0.003789
2344.0000022502404,0.0,0.0,0.0,0.0,0.0,0.0,0.003482
2345.00001324925,0.0,0.0,0.0,0.0,0.0,0.0,0.003223
2345.99999727864,0.0,0.0,0.0,0.0,0.0,0.0,0.002967
2347.00000826144,0.0,0.0,0.0,0.0,0.0,0.0,0.002753
2347.99999004448,0.0,0.0,0.0,0.0,0.0,0.0,0.002541
2348.99999664093,0.0,0.0,0.0,0.0,0.0,0.0,0.002361
2350.0000270250007,0.0,0.0,0.0,0.0,0.0,0.0,0.002184
2351.00002489709,0.0,0.0,0.0,0.0,0.0,0.0,0.002033
2351.99998908672,0.0,0.0,0.0,0.0,0.0,0.0,0.001885
2352.9999737875805,0.0,0.0,0.0,0.0,0.0,0.0,0.001759
2353.9999779665604,0.0,0.0,0.0,0.0,0.0,0.0,0.001635
2355.00000058875,0.0,0.0,0.0,0.0,0.0,0.0,0.001525
